Nigel,NNP,1
Nikkei,NNP,2
Nilson,NNP,1
Nine,CD,1
Nippon,NNP,2
Nipponese,JJ,2
Nissan,NNP,4
Nissho-Iwai,NNP,1
Nixon,NNP,18
No,DT,10
No,RB,1
No-Smoking,NNP,1
No.,NN,4
Nobel,NNP,1
Noble,NNP,1
Nofzinger,NNP,1
Nomenklatura,NN,1
Nomura,NNP,1
None,NN,3
None,NNP,1
Nonetheless,RB,1
Nor,CC,1
Norfolk,NNP,1
Noriega,NNP,1
Norman,NNP,2
North,NNP,2
Northampton,NNP,1
Northeast,NN,1
Northeast,NNP,7
Northern,NNP,4
Northy,NNP,1
Norwalk,NNP,1
Norwegian,NNP,1
Norwest,NNP,1
Norwick,NNP,1
Not,RB,7
Note,VB,1
Notes,NNPS,1
Nov.,NN,1
Nov.,NNP,23
Novell,NNP,1
Novello,NNP,2
November,NNP,9
Now,RB,9
Numerous,JJ,1
Nuys,NNP,1
Nylev,NNP,1
O'Brien,NNP,2
O'Connor,NNP,2
O'Loughlin,NNP,1
O'Neill,NNP,1
O.,NNP,1
OF,IN,2
OFFERED,VBN,1
OK,UH,1
ON,NNP,1
ORTEGA,NNP,1
OSHA,NNP,11
OTC,NNP,3
OVER,IN,1
Oak,NNP,1
Obligations,NNS,1
Observing,VBG,1
Occidental,NNP,1
Occupational,NNP,2
Oct.,NNP,25
October,NNP,61
Odd-year,JJ,1
Odyssey,NNP,1
Of,IN,4
Off-Track,NNP,1
Offering,VBG,1
Office,NNP,1
Officials,NNS,3
Often,RB,1
Ogilvy,NNP,1
Oh,UH,1
Ohio,NNP,9
Ohio-based,JJ,2
Oil,NN,1
Oil,NNP,4
Oklahoma,NNP,2
Old,NNP,8
Old-House,NNP,1
Oliver,NNP,2
Olsen,NNP,1
Olson,NNP,1
Olympia,NNP,1
Olympic,NNP,3
On,IN,17
Once,IN,1
Once,RB,3
One,CD,19
One,NN,2
Only,RB,5
Open,NNP,1
Operations,NNP,1
Operations,NNPS,1
Opinion,NNP,1
Opportunity,NNP,1
Optical,NNP,2
Options,NNPS,2
Options,NNS,1
Opus,NNP,1
Or,CC,3
Orange,NNP,4
Orchestra,NNP,1
Order,NNP,1
Orders,NNS,1
Ordnance,NNP,1
Ore.,NNP,2
Organization,NNP,3
Organizations,NNP,1
Orlando,NNP,1
Orleans,NNP,8
Orleans-based,JJ,1
Orrick,NNP,1
Ortega,NNP,1
Orville,NNP,1
Osaka,NNP,1
Osborn,NNP,1
Oshkosh,NNP,3
Otero,NNP,3
Other,JJ,6
Otherwise,RB,1
Output,NN,1
Outside,JJ,1
Over,IN,2
Overall,JJ,1
Overseas,NNP,1
Owner,NNP,1
Oxnard,NNP,4
Oy,NNP,3
P.,NNP,5
PAP,NNP,1
PAPER,NN,2
PAPERS,NNS,1
PC,NN,3
PCs,NNS,6
PETS,NNS,1
PHOTOGRAPH,NN,1
PLC,NNP,13
PLO,NNP,1
POP,NNP,9
PORTING,VBG,1
POTABLES,NNS,1
PRECIOUS,NNP,1
PRIME,NNP,2
PRODUCTS,NNP,1
PS,NNP,7
PTA,NNP,1
Pa,NNP,1
Pa.,NNP,6
Pace,NNP,1
Pacific,NNP,10
Packages,NNS,1
Packaging,NN,1
PaineWebber,NNP,6
Pakistan,NNP,1
Palestine,NNP,1
Palestinian,JJ,1
Palestinian,NNP,1
Palisades,NNP,1
Palmer,NNP,1
Pamela,NNP,2
Pamplin,NNP,2
Pan,NNP,1
Panama,NNP,3
Paper,NNP,3
Papua-New,NNP,2
Paramount,NNP,1
Pardus,NNP,1
Parent,NNP,2
Parents,NNP,1
Paribas,NNP,1
Paris,NNP,1
Park,NNP,4
Parkinson,NNP,1
Parkinson,NNPS,1
Parliament,NNP,3
Part,NN,1
Participants,NNS,1
Particularly,RB,1
Partly,RB,3
Partners,NNP,3
Partners,NNPS,3
Partnership,NNP,2
Party,NNP,1
Pasadena,NNP,1
Paso,NNP,1
Pat,NNP,2
Patch,NNP,1
Pate,NNP,1
Patents,NNP,2
Patients,NNS,1
Patricia,NNP,1
Patrick,NNP,2
Pattenden,NNP,1
Paul,NNP,5
Pauline,NNP,1
Payments,NNS,1
Payouts,NNS,1
Peabody,NNP,3
Peck,NNP,1
Pencil,NNP,1
Peng,NNP,1
Peninsula,NNP,1
Pennsylvania,NNP,7
Pennview,NNP,1
Pentagon,NNP,1
People,NNP,1
People,NNS,5
Peoria,NNP,1
Pepperdine,NNP,1
Pepperidge,NNP,2
Per-share,JJ,1
Perch,NNP,1
Perestroika,FW,1
Performing,VBG,1
Perhaps,RB,2
Perignon,NNP,1
Periods,NNS,1
Perpetual,JJ,1
Perritt,NNP,2
Persky,NNP,1
Personal,JJ,1
Perspective,NNP,1
Pet,NNP,1
Peter,NNP,10
Peters,NNP,1
Petersburg,NNP,1
Petersen,NNP,2
Petroleum,NNP,4
Petrus,NNP,4
PhacoFlex,NNP,1
Pharaoh,NNP,1
Phelan,NNP,15
Phi,NNP,1
Philadelphia,NNP,8
Philadelphia-based,JJ,1
Philip,NNP,2
Philippine,JJ,1
Philippine,NNP,1
Philippines,NNP,3
Philippines,NNPS,3
Phillip,NNP,1
Phillips,NNP,2
Phipps,NNP,1
Phoenix,NNP,1
Photograph,NNP,1
Photography,NNP,1
Pick,VB,1
Pickens,NNP,4
Pictures,NNP,3
Pictures,NNPS,1
Pictures,NNS,1
Piero,NNP,1
Pierre,NNP,1
Pinocchio,NNP,3
Piper,NNP,1
Piscataway,NNP,1
Pitcher,NNP,1
Pitney,NNP,1
Pittsburgh,NNP,3
Place,NNP,1
Plains,NNP,1
Plains,NNPS,1
Plains,NNS,1
Plan,NNP,2
Plans,NNS,2
Plantation,NNP,1
Planters,NNP,1
Platt,NNP,2
Plaza,NNP,1
Poland,NNP,10
Policies,NNS,1
Policy,NN,1
Polish,JJ,2
Political,JJ,1
Polls,NNS,1
Polytechnic,NNP,1
Pont,NNP,2
Poor,NNP,9
Poore,NNP,4
Population,NNP,1
Porter,NNP,4
Ports,NNS,1
Portugal,NNP,1
Possible,JJ,1
Possibly,RB,1
Post,NNP,1
Posted,VBN,2
Power,NN,1
Powers,NNP,1
Practical,NNP,1
Pramual,NNP,1
Prater,NNP,1
Pratt,NNP,4
Prebon,NNP,1
Precious,JJ,1
Preferences,NNPS,1
Preliminary,JJ,1
Premier,NNP,1
President,NNP,28
Pressures,NNS,1
Preston,NNP,1
Pretax,NN,1
Pretoria,NNP,2
Pretty,NNP,1
Previously,RB,4
Price,NN,1
Price,NNP,5
Prices,NNS,3
Prime,NNP,3
Primerica,NNP,4
Princeton,NNP,2
Prior,RB,1
Private,JJ,1
Private,NNP,1
Prize,NNP,1
Pro-forma,JJ,1
Probably,RB,1
Proceeds,NNS,1
Producers,NNS,2
Productions,NNPS,1
Products,NNPS,1
Prof,NNP,1
Prof.,NNP,2
Professional,JJ,1
Professional,NNP,1
Professors,NNP,1
Profit,NN,6
Program,NN,10
Program,NNP,3
Programs,NNS,1
Propaganda,NN,1
Proper,JJ,1
Property\/casualty,NN,1
Proponents,NNS,1
Prosecutors,NNS,2
Protection,NNP,1
Provided,VBN,1
Providence,NNP,2
Prudential-Bache,NNP,5
Psychiatry,NNP,1
Pty.,NNP,1
Public,JJ,1
Public,NNP,4
Publications,NNP,1
Publications,NNPS,1
Publishers,NNP,1
Publishing,NN,1
Publishing,NNP,4
Puccio,NNP,2
Puerto,NNP,1
Purchase,NNP,1
Purchasing,NNP,4
Purepac,NNP,1
Purina,NNP,1
Put,VB,2
Put,VBN,1
Putty,NN,1
Quant,NN,1
Queen,NNP,1
R,NNP,1
R.,NNP,16
R.D.,NNP,1
R.I.,NNP,1
R.P.,NNP,2
RATE,NNP,2
RATES,NNPS,1
RATES,NNS,1
RBC,NNP,1
READY,NNP,1
RMS,NNP,3
ROGERS,NNP,1
RULING,NN,1
Rabia,NNP,1
Radio,NNP,6
Rae,NNP,1
Rail,NNP,1
Railroad,NN,1
Railroad,NNP,1
Raleigh,NNP,1
Rally,NNP,8
Ralston,NNP,6
Ramirez,NNP,2
Randolph,NNP,3
Random,NNP,12
Ranger,NNP,1
Ranieri,NNP,3
Rankin,NNP,1
Rapanelli,NNP,4
Rate,NNP,1
Rated,VBN,1
Rather,RB,2
Ratings,NNS,1
Ratner,NNP,1
Ratners,NNP,9
Raton,NNP,2
Raul,NNP,1
Ravenswood,NNP,1
Ray,NNP,2
Raymond,NNP,1
Reached,VBN,1
Reagan,NNP,9
Reagan-Bush,JJ,1
Reames,NNP,2
Reasons,NNS,1
Recently,RB,1
Recess,NN,1
Red,NNP,2
Red-blooded,JJ,1
Reddington,NNP,1
Redevelopment,NNP,2
Reducing,VBG,1
Reed,NNP,5
Regal,NNP,1
Regarded,VBN,1
Register,NNP,2
Regulatory,NNP,1
Rekindled,VBN,1
Related,VBN,1
Relations,NNP,1
Relations,NNS,1
Reliance,NNP,9
Remember,VB,1
Renaissance-style,JJ,1
Renee,NNP,1
Rent-A-Car,NNP,1
Rep.,NNP,20
Report,NNP,8
Representative,NNP,3
Republican,JJ,3
Republican,NNP,1
Republicans,NNPS,1
Research,NNP,21
Researchers,NNS,1
Reserve,NNP,7
Reserves,NNS,2
Resistance,NNP,1
Resources,NNPS,4
Restaurant,NNP,1
Results,NNS,1
Retail,JJ,1
Retin-A,NNP,5
Reupke,NNP,6
Reuter,NNP,1
Reuters,NNP,9
Rev.,NNP,1
Revenue,NN,2
Revenue,NNP,1
Review,NNP,1
Revolution,NNP,1
Rexinger,NNP,1
Rey,NNP,1
Rey\/Fawcett,NNP,1
Rhone,NNP,1
Rice,NNP,2
Richard,NNP,13
Richebourg,NNP,2
Richmond,NNP,2
Rick,NNP,2
Ricken,NNP,1
Rico,NNP,1
Ridgefield,NNP,1
Riese,NNP,3
Rieslings,NNPS,1
Right,RB,2
Rill,NNP,1
Ringers,NNP,1
Ringers,NNS,2
Ringing,NN,1
Ringing,NNP,1
Riserva,NNP,1
Risks,NNS,1
Rita,NNP,1
River,NN,1
River,NNP,10
Riviera,NNP,2
Riyadh,NNP,1
Robbie,NNP,2
Robert,NNP,24
Robertson,NNP,1
Rock,NNP,1
Rockefeller,NNP,5
Rockford,NNP,2
Rockwell,NNP,5
Roederer,NNP,3
Roger,NNP,2
Rogers,NNP,1
Roland,NNP,1
Rolling,NNP,1
Roman,JJ,1
Romanee-Conti,NNP,3
Ronald,NNP,2
Roof,NNP,1
Roosevelt,NNP,1
Root,NN,1
Rosenblum,NNP,2
Ross,NNP,5
Rothschild,NNP,1
Rotie,NNP,1
Rouge,NNP,2
Roukema,NNP,2
Rowe,NNP,5
Royal,NNP,1
Rozell,NNP,1
Rubber,NNP,1
Rubicam,NNP,2
Rubinfien,NNP,1
Rudolph,NNP,3
Rumors,NNS,1
Runkel,NNP,1
Russel,NNP,1
Russell,NNP,3
Russian,JJ,1
Russo,NNP,1
Rust,NNP,1
Rusty,NNP,1
Ruth,NNP,1
S&L,NN,2
S&P,NNP,35
S.,NNP,4
S.A,NNP,1
S.I.,NNP,1
S.p,NNP,1
S.p.A.,NNP,1
SALARIES,NNS,1
SALT,NNP,1
SAT,NNP,1
SCI,NNP,3
SDI,NNP,1
SEC,NNP,6
SERVICES,NNS,1
SHAREDATA,NNP,1
SOYBEANS,NNPS,1
SWITCHING,VBG,1
Sabhavasu,NNP,1
Sable,NNP,1
Sachs,NNP,7
Sacramento,NNP,3
Sacramento-based,JJ,1
Safety,NN,1
Safety,NNP,4
Saints,NNP,1
Saitama,NNP,1
Sale,NNP,2
Sales,NNS,19
Salinas,NNP,2
Salmore,NNP,2
Salomon,NNP,5
Salon,NNP,4
Salty,NNP,1
Salvador,NNP,1
Samnick,NNP,3
Samuel,NNP,1
San,NNP,19
Sandberg,NNP,1
Sanderoff,NNP,1
Sandifer,NNP,1
Sandinista,NNP,1
Sandoz,NNP,1
Sandra,NNP,1
Sanford,NNP,1
Sangyo,NNP,1
Santa,NNP,6
Sasaki,NNP,1
Satrum,NNP,1
Saturday,NNP,1
Saudi,NNP,4
Saul,NNP,1
Sauternes,NNP,1
Sauvignon,NNP,1
Savin,NNP,3
Savings,NNP,5
Savings,NNPS,5
Savings,NNS,1
Sayers,NNP,2
Says,VBZ,7
Scandinavian,JJ,1
Scannell,NNP,2
Schaefer,NNP,1
Scherer,NNP,2
Schlemmer,NNP,1
Schmidt,NNP,1
Scholastic,NNP,1
School,NNP,15
Schroder,NNP,1
Schwab,NNP,1
Schweiz,NNP,1
Science,NN,1
Scientists,NNS,1
Scoring,NNP,13
Scotia,NNP,1
Scotland,NNP,1
Scott,NNP,3
Scowcroft,NNP,1
Scripps,NNP,1
Scypher,NNP,1
Sea,NNP,16
Seagate,NNP,1
Seahorse,NNP,1
Seats,NNS,1
Seattle,NNP,1
Seattle-based,JJ,1
Sebastian,NNP,1
Secilia,NNP,1
Second,JJ,2
Second,NNP,2
Secretary,NNP,6
Section,NN,6
Section,NNP,4
Securities,NNP,10
Securities,NNPS,16
Securities,NNS,1
Security,NNP,2
Seed,NN,1
Sen.,NNP,6
Senate,NNP,18
Senate-House,JJ,1
Send,VB,1
Senior,NNP,1
Seniors,NNP,2
Seoul,NNP,4
Separately,NNP,1
Separately,RB,3
Sept.,JJ,1
Sept.,NNP,12
Sept.30,CD,1
September,NNP,42
Serial,JJ,2
Series,NNP,3
Service,NNP,10
Services,NNPS,4
Session,NN,1
Several,JJ,6
Seymour,NNP,5
Shangkun,NNP,1
Shapiro,NNP,3
Share,NN,1
ShareData,NNP,2
Shaw,NNP,2
She,PRP,21
Shearson,NNP,16
Sheep,NNP,4
Sheffield,NNP,1
Shelby,NNP,1
Shell,NNP,1
Shepperd,NNP,1
Sherwin,NNP,1
Sherwood,NNP,4
Shipments,NNS,1
Shokubai,NNP,1
Shores,NNP,1
Short,JJ,1
Shorter,JJR,1
Shortly,RB,1
Show,NNP,1
Showa,NNP,1
Shrum,NNP,1
Shugart,NNP,1
Shuxian,NNP,1
Si,NNP,1
Sidak,NNP,1
Sidewalk,NNP,4
Siegal,NNP,1
Sierra,NNP,2
Sigler,NNP,2
Sigmund,NNP,1
Signet,NNP,1
Signore,NNP,1
Signs,NNS,1
Silicon,NNP,1
Silver,NN,2
Silverman,NNP,1
Simeon,NNP,1
Similar,JJ,1
Similarly,RB,3
Simmons,NNP,11
Simon,NNP,2
Since,IN,6
Singapore,NNP,4
Sino-U.S.,JJ,1
Sino-U.S.,NNP,1
Sir,NNP,4
Sit,VB,1
Siti,NNP,1
Sixth,NNP,1
Skilled,JJ,1
Skills,NNS,3
Skinner,NNP,1
Skokie,NNP,1
Sloan,NNP,1
Smaby,NNP,2
Small,JJ,2
Smelting,NNP,1
Smith,NNP,6
So,IN,11
So,RB,11
Social,NNP,1
Society,NNP,4
Soho,NNP,1
Sol,NNP,1
Solaia,NNP,1
Soldado,NNP,1
Solihull,NNP,1
Solomonic,JJ,1
Solution,NN,1
Some,DT,22
Some,RB,2
Somerset,NNP,1
Something,NN,1
Sometimes,RB,2
Sonnett,NNP,4
Sonny,NNP,1
Sony,NNP,13
Soon,RB,2
Sotheby,NNP,1
Soup,NNP,7
Souper,NNP,2
Soups,NNP,1
Source,NN,3
South,JJ,1
South,NNP,39
Southeast,JJ,3
Southeast,NNP,7
Southern,NNP,6
Soviet,JJ,10
Soviet,NNP,9
Soviets,NNPS,8
Soviets,NNS,2
Spaghetti,NNP,1
Spain,NNP,4
Spanish,NNP,1
Speculation,NN,4
Speedway,NNP,1
Spence,NNP,1
Spending,NN,1
Spiegel,NNP,11
Spielvogel,NNP,1
Spillane,NNP,1
Spirit,NN,1
Spiro,NNP,1
Spitler,NNP,1
Spoon,NNP,3
Spreads,NNS,1
Springfield,NNP,1
Springs,NNP,2
Springs,NNPS,1
Sprint,NNP,1
Squier,NNP,1
Sr.,NNP,1
St.,NNP,15
Stadium,NN,1
Stadium,NNP,1
Stadiums,NNS,1
Stag,NNP,3
Stamford,NNP,3
Standard,NNP,11
Standardized,JJ,1
Standing,VBG,1
Stanford,NNP,2
Stanley,NNP,7
Stark,NNP,1
Starting,VBG,1
State,NN,1
State,NNP,13
States,NNPS,5
Stearn,NNP,3
Steel,NNP,5
Steelworkers,NNP,1
Steinberg,NNP,8
Stena,NNP,2
Stephanie,NNP,2
Stephen,NNP,6
Stephens,NNP,1
Sterling,NN,1
Sterling,NNP,3
Stern,NNP,1
Sternberg,NNP,2
Steve,NNP,1
Steven,NNP,2
Stevens,NNP,2
Stevenson,NNP,2
Stewart,NNP,1
Stieglitz,NNP,2
Still,RB,8
Stirlen,NNP,1
Stock,NN,3
Stock,NNP,33
Stock-index,NN,3
Stockbrokers,NNS,1
Stockholders,NNS,1
Stockholm,NNP,2
Stocks,NNS,2
Stoll,NNP,2
Stores,NNP,1
Stores,NNPS,3
Stories,NNP,4
Stork,NNP,1
Story,NNP,1
Strait,NNP,1
Strategic,JJ,1
Street,NNP,38
Strindberg,NNP,1
Stronach,NNP,5
Strong,JJ,1
Strother,NNP,1
Structural,NNP,2
Stuart,NNP,1
Stung,VBN,2
Subcontractors,NNS,1
Such,JJ,9
Such,PDT,2
Sugarman,NNP,2
Suisse,NNP,1
Sulaiman,NNP,1
Sullivan,NNP,5
Sumitomo,NNP,1
Sun,NNP,2
Sunday,NNP,2
Sundays,NNS,1
SuperDot,NNP,2
Superconductors,NNS,1
Superdome,NNP,2
Supportive,JJ,1
Supreme,NNP,9
Sure,RB,1
Surrey,NNP,1
Survey,NN,1
Susan,NNP,2
Sutcliffe,NNP,1
Svenska,NNP,2
Swearingen,NNP,1
Sweden,NNP,1
Swiss,JJ,5
Switzerland,NNP,4
Sydney,NNP,1
Symbol,NN,1
Symphony,NNP,1
Syndicate,NN,1
Synergistics,NNP,2
Syracuse,NNP,1
System,NN,1
System,NNP,4
Systems,NNP,1
Systems,NNPS,4
T-shirts,NNS,1
T.,NNP,11
TEXAS,NNP,1
THAT,WDT,1
THE,DT,2
THREE,CD,1
TIRED,JJ,1
TO,TO,1
TRANSPLANT,NNP,1
TREASURY,NNP,1
TRIAL,NN,1
TRIMMING,VBG,1
TROUBLES,NNS,1
TRS-80,NNP,1
TRUST,NNP,1
TV,NN,10
TV,NNP,1
TWO,CD,1
TXO,NNP,1
Taccetta,NNP,2
Tache,NNP,3
Tailors,NNP,1
Taipei,NNP,3
Taittinger,NNP,1
Taiwan,NNP,8
Taizo,NNP,1
Takashima,NNP,1
Take,VB,6
Takeover,NN,2
Takes,VBZ,1
Takeshi,NNP,1
Taking,VBG,2
Takuma,NNP,2
Talcott,NNP,4
Tandy,NNP,1
Tarwhine,NNP,1
Tassinari,NNP,1
Tatsunori,NNP,1
Taurus,NNP,2
Taylor,NNP,3
Teacher,NN,1
Team,NNP,1
Technology,NNP,3
Teddy,NNP,1
Teikoku,NNP,1
Telegraph,NNP,4
Telephone,NNP,5
Telerate,NNP,8
Television,NNP,2
Temple,NNP,9
Ten,CD,1
Tenn.,NNP,1
Terms,NNS,8
Terrace,NNP,1
Terrence,NNP,1
Test,NN,3
Test,NNP,4
Test-preparation,JJ,1
Texaco,NNP,2
Texan,NN,1
Texas,NNP,16
Texas-based,JJ,1
Thai,NNP,1
Thailand,NNP,5
Than,IN,1
That,DT,37
That,IN,1
That,WDT,2
The,DT,713
The,NNP,4
Their,PRP$,3
Then,RB,7
Theodore,NNP,1
There,EX,32
These,DT,22
They,PRP,53
Think,VB,2
Third,JJ,1
This,DT,40
Thomas,NNP,14
Those,DT,6
Though,IN,1
Thousands,NNS,1
Thrall,NNP,1
Three,CD,2
Three,NNP,1
Thunderbird,NNP,2
Thursday,NNP,9
Thus,RB,3
Tiger,NNP,1
Time,NNP,8
Times,NNP,4
Times-Stock,NNP,2
Timex,NNP,3
Tiny,NNP,1
Tip,NNP,1
Tiphook,NNP,2
Tire,NNP,1
Title,NN,2
To,TO,17
Today,NN,6
Tokio,NNP,1
Tokyo,NNP,24
Tokyu,NNP,1
Toledo,NNP,2
Tom,NNP,2
Tony,NNP,5
Too,RB,2
Topix,NNP,1
Toronto,NNP,5
Toronto-based,JJ,2
Torrington,NNP,2
Total,JJ,2
Totally,RB,1
Tots,NNPS,1
Touches,VBZ,1
Tourism,NNP,1
Tower,NNP,2
Townes,NNP,1
Toys,NNPS,1
Trace,NNP,1
Trade,NNP,14
Traded,NNP,1
Traders,NNS,2
Trading,NN,3
Trading,NNP,2
Traditional,JJ,1
Traditionally,RB,1
Traficant,NNP,1
Trailer,NNP,1
Train,NNP,1
Tramp,NNP,5
Trans,NNP,1
Transamerica,NNP,2
Transportation,NNP,9
Travelers,NNPS,4
Traverse,NNP,1
Tray,NNP,1
Treasury,NNP,41
Treble,NNP,1
Trettien,NNP,1
Tribe,NNP,2
Tribune,NNP,1
Trinity,NNP,2
Triton,NNP,3
Trockenbeerenauslesen,NNP,1
Trojan,NNP,1
Trotter,NNP,4
Troubled,NNP,1
Truck,NNP,2
Trudeau,NNP,7
Trump,NNP,2
Trust,NNP,4
Trustco,NNP,1
Tube,NNP,1
Tuesday,NNP,46
Tulane,NNP,1
Turkey,NNP,2
Turnaround,NNP,1
Tuscany,NNP,2
Two,CD,5
Typical,JJ,1
Typically,RB,2
Tyre,NNP,5
U.K.,NNP,14
U.N.-supervised,JJ,1
U.S.,JJ,1
U.S.,NNP,220
U.S.-Japan,JJ,1
U.S.-Japanese,JJ,1
U.S.-backed,JJ,1
U.S.A,NNP,1
U.S.A.,NNP,4
U.S.S.R.,NNP,1
UAL,NNP,16
UBS,NNP,1
UNION,NN,1
UPHELD,VBN,1
US,NNP,1
US$,$,4
USA,NNP,1
USIA,NNP,12
USX,NNP,23
Unable,JJ,1
Uncertainty,NN,1
Under,IN,14
Underwood,NNP,2
Underwoods,NNPS,1
Unemployment,NN,1
Unfortunately,RB,1
Unico,NNP,1
Unicorp,NNP,2
Union,NNP,21
United,NNP,19
Unitholders,NNS,1
University,NNP,22
Univest,NNP,1
Unless,IN,1
Unlike,IN,3
Until,IN,5
Upham,NNP,2
Upjohn,NNP,10
Uptick,NN,1
Urban,NNP,1
Us,NNP,1
Use,NN,1
Used,VBN,1
Utah,NNP,1
Utilities,NNP,2
Utilities,NNPS,1
Utsumi,NNP,1
Uzi-model,JJ,1
VOA,NNP,3
Va.,NNP,2
Vacancies,NNS,1
Valhi,NNP,2
Valley,NNP,12
Valrico,NNP,1
Value,NNP,1
Van,NNP,2
VanSant,NNP,1
Vanderbilt,NNP,2
Vargas,NNP,3
Varying,JJ,1
Vega,NNP,1
Vegas,NNP,3
Velcro,NN,1
Venture,NNP,2
Veraldi,NNP,5
Vermont,NNP,1
Veselich,NNP,1
Viacom,NNP,7
Vicar,NNP,2
Vice,NNP,1
Vichy,NNP,2
Victor,NNP,2
Video,NNP,1
Village,NNP,1
Vineyard,NNP,2
Vinken,NNP,2
Virgin,NNP,2
Virginia,NNP,4
Virginians,NNPS,1
Virtually,RB,1
Visa,NNP,1
Vitulli,NNP,2
Voice,NNP,14
Volatility,NN,2
Volume,NN,4
Vos,NNP,1
Vose,NNP,2
Voters,NNS,1
W.,NNP,3
W.D.,NNP,1
W.N.,NNP,1
W.R.,NNP,3
WAFA,NNP,1
WAR,NN,1
WFRR,NNP,1
WHAS,NNP,1
WPP,NNP,1
WTD,NNP,1
WTVJ,NNP,1
Wa,",",1
Wa,NNP,2
Wadsworth,NNP,1
Waertsilae,NNP,12
Wakayama,NNP,1
Wakui,NNP,3
Walbrecher,NNP,1
Walker,NNP,1
Walkman,NNP,1
Wall,NNP,37
Wallach,NNP,1
Walt,NNP,1
Walters,NNP,1
Wamre,NNP,1
War,NNP,4
Ward,NNP,13
Warehouse,NNP,1
Warner,NNP,3
Warren,NNP,3
Warrenton,NNP,1
Warsaw,NNP,1
Wash.,NNP,1
Washington,NNP,23
Washington-based,JJ,1
Waste,NNP,2
Watanabe,NNP,1
Water,NNP,1
Waterloo,NNP,1
Watson,NNP,4
WayMar,NNP,1
Wayland,NNP,1
Wayne,NNP,2
We,PRP,47
Weatherly,NNP,1
Webb,NNP,1
Wednesday,NNP,16
Wedtech,NNP,13
Week,NNP,1
Weil,NNP,1
Weisfield,NNP,5
Wellcome,NNP,1
Wellington,NNP,1
Wells,NNP,1
Wertheim,NNP,1
West,JJ,2
West,NN,1
West,NNP,10
Westborough,NNP,1
Western,JJ,6
Western,NNP,7
Westminster,NNP,1
Westport,NNP,1
What,WP,19
Wheeland,NNP,1
Whelen,NNP,4
When,WRB,21
Where,WRB,2
Whereas,IN,1
Whether,IN,1
While,IN,25
Whip,NNP,1
White,NNP,17
Whiting,NNP,4
Who,WP,4
Why,WRB,6
Wick,NNP,1
Wickliffe,NNP,1
Wilbur,NNP,1
Wilcox,NNP,1
Wild,NNP,3
Wilder,NNP,8
Wilfred,NNP,1
William,NNP,23
Williams,NNP,10
Wilmington,NNP,1
Wilson,NNP,1
Wilton,NNP,1
Wine,NN,2
Wine,NNP,2
Winiarski,NNP,2
Winning,VBG,1
Wis.,NNP,1
With,IN,11
Without,IN,6
Wohlstetter,NNP,1
Wolf,NNP,4
Women,NNP,1
Wong,NNP,1
Wood,NNP,3
Woodcliff,NNP,1
Woodrow,NNP,1
Woodward,NNP,1
Woolworth,NNP,1
Workers,NNS,2
Works,NNPS,1
Worksheets,NNS,1
World,NN,2
World,NNP,13
World-Wide,NNP,1
Wozniak,NNP,1
Wright,NNP,3
Writers,NNPS,2
Wu,NNP,1
X,NNP,2
Xerox,NNP,4
Xiaoping,NNP,1
YMCA,NNP,1
YWCA,NNP,1
Yale,NNP,2
Yamaichi,NNP,1
Yamamoto,NNP,5
Yang,NNP,3
Yasser,NNP,1
Yasuda,NNP,1
Year,NN,2
Yeargin,NNP,37
Yesterday,NN,6
Yet,CC,4
Yet,RB,3
Yields,NNS,1
York,NNP,107
York-based,JJ,4
York-based,NNP,1
Yorker,NNP,1
Yorkers,NNPS,1
Yoshihashi,NNP,1
You,PRP,24
Young,NNP,5
Younkers,NNP,5
Younkers,NNS,1
Your,PRP$,7
Youths,NNP,1
Yquem,NNP,2
Z.,NNP,1
Zaharah,NNP,1
Zayed,NNP,1
Zealand,NNP,1
Zenith,NNP,2
Zicklin,NNP,1
Zuckerman,NNP,1
Zurich,NNP,1
`,``,10
``,``,702
a,DT,1874
a,IN,1
a,JJ,2
a,LS,1
abandon,VB,2
abandoned,VBN,3
abating,VBG,1
abide,VB,1
ability,NN,12
able,JJ,16
aboard,IN,1
abolishing,VBG,1
abortion,NN,13
abortion-related,JJ,1
abortionist,NN,2
abortions,NNS,1
abounding,VBG,1
about,IN,176
about,RB,27
about,RP,3
above,IN,15
above,JJ,1
above,RB,2
above-market,JJ,1
abridging,VBG,1
abroad,RB,3
absolute,JJ,1
absolutely,RB,2
absorbed,VBN,2
absurd,JJ,1
absurdity,NN,1
abuse,NN,5
abuzz,JJ,1
academic,JJ,3
academics,NNS,1
acceded,VBD,1
accelerated,JJ,1
accelerated,VBD,1
accelerated,VBN,1
acceleration,NN,2
accept,VB,2
accept,VBP,1
acceptance,NN,2
acceptances,NNS,1
accepted,VBD,2
accepted,VBN,3
accepting,VBG,3
access,NN,8
accessories,NNS,4
accident,NN,2
accidentally,RB,1
accidents,NNS,1
accommodate,VB,3
accommodations,NNS,1
accompany,VB,1
accomplishments,NNS,1
accord,NN,2
accordance,NN,1
according,VBG,34
account,NN,7
account,VB,1
account,VBP,3
accountability,NN,1
accountant,NN,1
accountants,NNS,1
accounted,VBN,1
accounting,VBG,1
accounts,NNS,8
accounts,VBZ,1
accrue,VB,1
accrued,VBN,1
accumulated,VBN,1
accurate,JJ,2
accurately,RB,1
accused,VBD,3
accused,VBN,3
accusing,VBG,1
aces,VBZ,1
acetate,NN,1
achieve,VB,2
